MONTH,DAY,YEAR,DOY,TMAX,TMIN,TMEAN,RAIN
5,24,2016,145,30.55555556,20.70555556,25.80671296,0
5,25,2016,146,30.94444444,24.27222222,27.21898148,0
5,26,2016,147,25.77777778,20.32222222,23.19814815,35.814
5,27,2016,148,20.98888889,18.72777778,19.56296296,34.544
5,28,2016,149,29.61111111,18.55555556,23.81458333,0
5,29,2016,150,30.88888889,21.53888889,25.55787037,0
5,30,2016,151,29.72222222,20.82222222,24.86388889,0
5,31,2016,152,31.38888889,19.73888889,24.73587963,1.27
6,1,2016,153,27.05555556,19.6,22.20532407,2.286
6,2,2016,154,23.82777778,20.87222222,22.18171296,13.97
6,3,2016,155,24.46666667,20.43888889,21.76597222,4.826
6,4,2016,156,27.66666667,20.03333333,23.19074074,7.112
6,5,2016,157,30.27777778,20.87222222,25.16851852,0
6,6,2016,158,29.77777778,18.72222222,24.06319444,0
6,7,2016,159,32.22222222,18,25.23009259,0
6,8,2016,160,33.55555556,18.12777778,26.18958333,0
6,9,2016,161,33.05555556,19.70555556,26.77013889,0
6,10,2016,162,32.83333333,20.83888889,27.21273148,0
6,11,2016,163,33,22.25555556,27.40648148,0
6,12,2016,164,32.16666667,23.28333333,26.80393519,10.668
6,13,2016,165,30.16666667,23.10555556,25.74490741,17.526
6,14,2016,166,32.66666667,24.96666667,28.33263889,0
6,15,2016,167,33.16666667,24.67777778,28.4474537,0
6,16,2016,168,34.33333333,22.06666667,28.3412037,0
6,17,2016,169,34.05555556,23.95555556,28.49398148,0
6,18,2016,170,34.83333333,22.68888889,27.57268519,0
6,19,2016,171,33.33333333,20.33333333,26.96134259,0
6,20,2016,172,33,21.96666667,27.14189815,0
6,21,2016,173,33.83333333,23.75555556,28.41736111,0
6,22,2016,174,33.66666667,23.86666667,28.60185185,0
6,23,2016,175,33.55555556,22.76666667,28.18888889,0
6,24,2016,176,33.72222222,23.80555556,28.50231481,0
6,25,2016,177,34.33333333,24.33333333,29.2162037,0
6,26,2016,178,34.5,24.65555556,28.94444444,0
6,27,2016,179,34.94444444,23.37222222,28.60486111,0
6,28,2016,180,32.61111111,22.5,27.28194444,0
6,29,2016,181,33.33333333,21.92222222,27.44328704,0
6,30,2016,182,34.5,20.61666667,27.41712963,0
7,1,2016,183,35.44444444,20.53333333,28.17569444,0
7,2,2016,184,34.5,22.37777778,28.93449074,0
7,3,2016,185,34.5,24.50555556,29.43796296,0
7,4,2016,186,31.83333333,24.31111111,27.75509259,1.27
7,5,2016,187,33.05555556,25.14444444,28.64861111,0.508
7,6,2016,188,35.05555556,25.29444444,29.95162037,0
7,7,2016,189,35.72222222,25.21111111,30.02175926,0
7,8,2016,190,35.44444444,25.17222222,29.7150463,0
7,9,2016,191,34.83333333,24.34444444,29.08402778,0
7,10,2016,192,32.88888889,23.80555556,27.20717593,1.016
7,11,2016,193,34.83333333,23.84444444,29.24583333,0
7,12,2016,194,35.33333333,24.25,29.61458333,0
7,13,2016,195,35.83333333,24.05,30.00648148,0
7,14,2016,196,36.11111111,24.96111111,29.92291667,0
7,15,2016,197,35,24.85,28.5875,0
7,16,2016,198,36,22.83333333,28.94768519,0
7,17,2016,199,35.77777778,23.65555556,29.66782407,0
7,18,2016,200,35.94444444,24.1,29.52268519,0
7,19,2016,201,36.83333333,23.02777778,29.85694444,0
7,20,2016,202,36.88888889,23.87777778,30.06157407,0
7,21,2016,203,37.33333333,24.38888889,30.74467593,0
7,22,2016,204,37.88888889,25.96111111,31.32962963,0
7,23,2016,205,37.22222222,25.15,30.59097222,0
7,24,2016,206,35.66666667,24.51666667,28.87453704,0
7,25,2016,207,33.83333333,22.29444444,26.69583333,1.016
7,26,2016,208,35.5,21.62222222,28.67685185,0
7,27,2016,209,35.5,23.24444444,28.08287037,1.016
7,28,2016,210,30.38888889,23.13888889,26.06944444,1.016
7,29,2016,211,33.66666667,22.91666667,27.77083333,0
7,30,2016,212,36.72222222,24.32777778,29.89351852,0
7,31,2016,213,36.38888889,23.76666667,30.13842593,0
8,1,2016,214,37.22222222,24.78888889,30.21990741,0
8,2,2016,215,37.72222222,24.18888889,30.36990741,0
8,3,2016,216,37.88888889,24.70555556,31.27685185,0
8,4,2016,217,38.61111111,25.55555556,31.58865741,0
8,5,2016,218,38.38888889,25.32777778,31.49976852,0
8,6,2016,219,37.33333333,24.71666667,29.66435185,5.842
8,7,2016,220,37.11111111,23.35555556,29.23333333,52.324
8,8,2016,221,35.94444444,22.48888889,27.77037037,10.414
8,9,2016,222,36.77777778,24.73888889,29.53842593,0
8,10,2016,223,37.05555556,24.30555556,30.76759259,0
8,11,2016,224,38,26.09444444,30.83449074,0
8,12,2016,225,38.44444444,25.19444444,30.7900463,12.7
8,13,2016,226,32.27777778,24.17777778,26.95856481,3.048
8,14,2016,227,30.22222222,23.48333333,25.69143519,38.862
8,15,2016,228,24.17777778,22.06666667,23.09027778,15.748
8,16,2016,229,26.24444444,22.51111111,23.88171296,22.86
8,17,2016,230,25.40555556,22.56111111,23.46319444,40.132
8,18,2016,231,28.5,22.67222222,24.51898148,25.4
8,19,2016,232,32,23.07777778,25.96527778,0.762
8,20,2016,233,30.33333333,24.02777778,26.32476852,0
8,21,2016,234,27.38888889,21.74444444,24.50416667,0.254
8,22,2016,235,31.22222222,23.10555556,25.12962963,1.016
8,23,2016,236,33.83333333,22.59444444,27.50833333,0
8,24,2016,237,33.83333333,24.81111111,28.61435185,0
8,25,2016,238,33.94444444,23.3,28.06597222,0
8,26,2016,239,30.05555556,22.69444444,24.97777778,6.096
8,27,2016,240,31.33333333,22.17222222,25.93611111,5.842
8,28,2016,241,31,21.42222222,24.63287037,2.032
8,29,2016,242,31.83333333,22.17777778,25.57523148,1.016
8,30,2016,243,33.11111111,21.79444444,27.04814815,0
8,31,2016,244,33.27777778,22.94444444,27.60555556,0
9,1,2016,245,32.94444444,22.56111111,26.39236111,0
9,2,2016,246,30.38888889,21.83333333,25.2287037,0
9,3,2016,247,29.61111111,18.40555556,23.76759259,0
9,4,2016,248,31.83333333,18.24444444,25.54398148,0
9,5,2016,249,33.77777778,23.38888889,27.07777778,0
9,6,2016,250,32.94444444,23.69444444,27.47662037,0
9,7,2016,251,33.38888889,23.63888889,27.67453704,0
9,8,2016,252,33.66666667,23.90555556,27.91782407,0
9,9,2016,253,33.61111111,23.78333333,27.62152778,0
9,10,2016,254,29.27777778,21.78888889,25.23564815,0
9,11,2016,255,30.66666667,18.54444444,24.17314815,0
9,12,2016,256,32.38888889,18.25,25.08541667,0
9,13,2016,257,32.11111111,21.19444444,26.69652778,0
9,14,2016,258,31.22222222,21.18333333,25.79490741,10.414
9,15,2016,259,32.61111111,21.33333333,26.60509259,0
9,16,2016,260,32.83333333,21.79444444,27.03217593,0
9,17,2016,261,33.44444444,23.18333333,26.81944444,0.508
9,18,2016,262,32.88888889,22.99444444,26.68402778,0
9,19,2016,263,35.55555556,22.61111111,28.49537037,0
9,20,2016,264,33.11111111,22.21666667,27.25856481,0
9,21,2016,265,33.61111111,18.47222222,25.40972222,0
9,22,2016,266,34,18.08333333,26.03032407,0
9,23,2016,267,33.27777778,22.36666667,27.1537037,0
9,24,2016,268,33.22222222,22,27.16064815,0
9,25,2016,269,31.94444444,21.36111111,24.83680556,14.224
9,26,2016,270,24.74444444,19.37777778,22.45,35.814
9,27,2016,271,24.70555556,17.78888889,20.56412037,0
9,28,2016,272,29.11111111,13.47222222,21.21481481,0
9,29,2016,273,24.72777778,12.58333333,18.91365741,0
9,30,2016,274,26.25,11.15555556,17.8287037,0
10,1,2016,275,26.51111111,13.47222222,19.57430556,0
10,2,2016,276,27.83333333,13.06666667,19.88425926,0
10,3,2016,277,28.94444444,14.02222222,20.9375,0
10,4,2016,278,30.38888889,15.07777778,23.11643519,0
10,5,2016,279,31.94444444,22.24444444,26.31898148,0
10,6,2016,280,31.72222222,20.23333333,25.69560185,0
10,7,2016,281,29.72222222,17.88888889,22.79212963,0
10,8,2016,282,25.47777778,10.46666667,17.79861111,0
10,9,2016,283,24.61111111,7.472222222,15.6099537,0
10,10,2016,284,29,8.3,18.42569444,0
10,11,2016,285,25.62777778,13.1,19.98634259,1.27
10,12,2016,286,30.77777778,20.14444444,24.65486111,0
10,13,2016,287,28.5,20.47777778,23.9162037,1.016
10,14,2016,288,23.10555556,19.30555556,20.92523148,22.098
10,15,2016,289,30.11111111,18.02777778,23.18402778,0
10,16,2016,290,30.66666667,22.22777778,25.17430556,0
10,17,2016,291,30.77777778,22.69444444,25.74328704,0
10,18,2016,292,31.16666667,22.51666667,25.31805556,0
10,19,2016,293,31.05555556,22.12777778,25.13240741,0
10,20,2016,294,24.62777778,15.32777778,20.75277778,4.572
10,21,2016,295,22.03888889,8.688888889,14.48819444,0
10,22,2016,296,24.27222222,7.383333333,14.73101852,0
10,23,2016,297,25.40555556,9.127777778,16.97175926,0
10,24,2016,298,26.14444444,15.32222222,19.87476852,0
10,25,2016,299,25.53333333,13.71666667,19.23217593,0
10,26,2016,300,28.27777778,13.36111111,20.39166667,0
10,27,2016,301,29.22222222,14.28888889,21.10185185,0
10,28,2016,302,29.16666667,13.28888889,20.5474537,0
10,29,2016,303,28.83333333,15.05,21.18958333,0
10,30,2016,304,29.72222222,15.62222222,21.29421296,0
10,31,2016,305,29.22222222,14.05555556,20.85439815,0
11,1,2016,306,28.77777778,16.75555556,22.61087963,0
11,2,2016,307,29.94444444,18.42777778,23.41967593,0
11,3,2016,308,26.17777778,20.07777778,22.08263889,22.098
11,4,2016,309,24.10555556,19.28888889,20.98472222,0
11,5,2016,310,21.71111111,14.46666667,17.58287037,0.254
11,6,2016,311,24.24444444,15.01111111,19.26944444,0
11,7,2016,312,22.91666667,15.44444444,19.40092593,0
11,8,2016,313,20.11111111,14.07777778,17.0375,0
11,9,2016,314,21.82222222,11.38888889,17.53125,0.762
11,10,2016,315,20.66111111,5.972222222,12.87314815,0
11,11,2016,316,24.24444444,7.916666667,15.87314815,0
11,12,2016,317,21.38888889,10.28333333,14.84768519,0
11,13,2016,318,20.14444444,5.8,12.00671296,0
11,14,2016,319,24.89444444,8.327777778,16.50925926,0
11,15,2016,320,28,10.60555556,17.75856481,0
11,16,2016,321,29.27777778,13.75555556,20.27569444,0
11,17,2016,322,26.35555556,14.98333333,20.44884259,0
11,18,2016,323,22.95,9.027777778,17.18518519,1.524
11,19,2016,324,15.23888889,1.472222222,8.134259259,0
11,20,2016,325,18.62777778,-1.994444444,7.63587963,0
11,21,2016,326,22.72222222,2.166666667,12.74976852,0
11,22,2016,327,24.41111111,13.75,18.82083333,3.302
11,23,2016,328,18.81111111,8.133333333,14.35416667,38.862
11,24,2016,329,21.96111111,4.688888889,12.33541667,0
11,25,2016,330,19.92777778,8.827777778,13.80486111,0
11,26,2016,331,12.35555556,8.516666667,10.65208333,0
11,27,2016,332,20.95,8.527777778,13.97800926,0
11,28,2016,333,21.54444444,10.29444444,16.70162037,14.986
11,29,2016,334,23.40555556,10.26111111,15.43032407,0
11,30,2016,335,17.05555556,3.855555556,10.64259259,0
12,1,2016,336,19,1,9.190972222,0
12,2,2016,337,16.9,2.45,10.41666667,3.556
12,3,2016,338,9.377777778,8.416666667,8.773148148,62.23
12,4,2016,339,10.16666667,8.316666667,9.112731481,0.254
12,5,2016,340,9.266666667,7.961111111,8.75462963,11.684
12,6,2016,341,10.38333333,9.2,9.747222222,0.762
12,7,2016,342,12.53888889,7.794444444,10.13564815,0.762
12,8,2016,343,7.016666667,-1.322222222,3.364351852,1.524
12,9,2016,344,5.794444444,-3.655555556,0.507175926,0
12,10,2016,345,9.361111111,0.294444444,5.417361111,0
12,11,2016,346,20.40555556,9.522222222,15.71875,0
12,12,2016,347,18.5,10.87777778,14.5900463,0
12,13,2016,348,15.30555556,12.27777778,14.27407407,0
12,14,2016,349,12.75555556,8.344444444,10.65717593,0
12,15,2016,350,8.066666667,5.266666667,6.350925926,0
12,16,2016,351,21.56666667,5.077777778,11.31527778,0
12,17,2016,352,25.86111111,0.216666667,18.74490741,0
12,18,2016,353,1.222222222,-5.088888889,-2.124768519,0
12,19,2016,354,5.777777778,-6.733333333,-1.249305556,0
12,20,2016,355,13.93888889,-3.872222222,5.305555556,0
12,21,2016,356,20.44444444,10.31111111,14.05416667,0
12,22,2016,357,17.71666667,6.633333333,10.91550926,0
12,23,2016,358,19.68888889,8.505555556,13.63263889,3.302
12,24,2016,359,22.9,19.43888889,20.54513889,1.016
12,25,2016,360,24.66666667,19.15,21.47546296,0.508
12,26,2016,361,23.74444444,16.18888889,21.52731481,8.636
12,27,2016,362,22.03888889,12.56111111,15.33541667,10.414
12,28,2016,363,23.16666667,14.26666667,18.96203704,0
12,29,2016,364,17.12777778,4.455555556,12.20138889,0
12,30,2016,365,14.59444444,2.133333333,7.911111111,0
12,31,2016,366,18.85555556,8.6,13.28703704,0
